time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-02-17T23:58:47.220Z,36.1332,-97.6846,5.09,2.6,mb_lg,,70,0.384,0.38,us,usb000tq5j,2015-05-11T23:20:22.040Z,"5 km WSW of Marshall, Oklahoma",earthquake,1.1,7.7,0.117,19,reviewed,us,us
2015-02-17T19:43:25.500Z,36.4349,-98.1255,2.562,2.6,ml,,81,,0.38,us,usb000tq3r,2015-05-11T23:20:22.040Z,"6 km NNW of Lahoma, Oklahoma",earthquake,2.2,6.5,,,reviewed,tul,tul
2015-02-17T19:36:55.200Z,36.0256,-97.0998,5,2.7,ml,,51,,0.93,us,usb000tq82,2022-07-27T21:45:13.605Z,"8 km NW of Perkins, Oklahoma",earthquake,2.3,7,,,reviewed,tul,tul
2015-02-17T17:13:19.100Z,36.5323,-98.2136,4.514,3.6,ml,,112,,0.81,us,usb000tq2k,2022-07-27T21:40:51.937Z,"5 km ESE of Helena, Oklahoma",earthquake,2.6,6.1,,,reviewed,tul,tul
2015-02-17T16:45:43.380Z,36.399,-97.297,3.5,2.5,ml,,,,0.27,us,usb000tqd6,2015-05-11T23:20:21.040Z,"12 km N of Perry, Oklahoma",earthquake,0.9,7.5,,,reviewed,tul,tul
2015-02-17T16:21:29.500Z,36.8157,-98.4986,6.384,2.7,ml,,131,,0.18,us,usb000tq2l,2015-05-11T23:20:21.040Z,"11 km SE of Capron, Oklahoma",earthquake,2.1,7.6,,,reviewed,tul,tul
2015-02-17T15:21:48.300Z,36.0172,-97.0367,4.2,3,ml,,70,,0.49,us,usb000tq1z,2022-07-27T21:41:39.809Z,"4 km N of Perkins, Oklahoma",earthquake,1.3,7.5,,,reviewed,tul,tul
2015-02-17T12:51:53.400Z,36.78,-97.786,4.8,2.6,ml,,,,0.77,us,usb000tq16,2015-05-11T23:20:20.040Z,"5 km WSW of Medford, Oklahoma",earthquake,1.3,6.8,,,reviewed,tul,tul
2015-02-17T12:40:37.716Z,41.8505,-119.6404,9.6,2.8,ml,6,123.19,0.155,0.1828,nn,nn00483271,2018-06-29T23:47:37.473Z,"42 km E of Fort Bidwell, California",earthquake,,4.2,0.45,6,reviewed,nn,nn
2015-02-17T10:49:15.700Z,45.183,-67.056,5,2.5,mb_lg,,,,0.82,us,usb000tq8l,2015-05-11T23:20:20.040Z,"12 km N of Saint Andrews, Canada",earthquake,3.1,2,,,reviewed,ott,ott
2015-02-17T06:56:52.640Z,45.9844,-73.6041,18,2.7,mb_lg,,,,1.39,us,us20002bme,2015-05-11T23:20:20.040Z,"8 km ENE of Sainte-Julienne, Canada",earthquake,4.2,2,,,reviewed,ott,ott
2015-02-16T22:10:13.300Z,35.8122,-97.4481,5.35,2.9,ml,,,,0.49,us,usb000tpv0,2022-07-27T21:29:29.532Z,"7 km SSW of Guthrie, Oklahoma",earthquake,1.7,7.5,,,reviewed,tul,tul
2015-02-16T21:02:31.600Z,36.602,-97.625,3.204,2.6,ml,,65,,0.69,us,usb000tpum,2015-05-11T23:20:19.040Z,"5 km NE of Hunter, Oklahoma",earthquake,1.3,7.7,,,reviewed,tul,tul
2015-02-16T20:10:34.440Z,45.0744,-83.502,0,2.5,mb_lg,,,,0.48,us,us20002bmb,2015-05-11T23:20:19.040Z,"5 km WNW of Alpena, Michigan",mining explosion,3.5,1.9,,,reviewed,ott,ott
2015-02-16T14:35:52.400Z,36.8365,-97.8883,5,2.9,ml,,87,,0.49,us,usb000tpnq,2022-07-27T21:27:43.051Z,"6 km SSE of Wakita, Oklahoma",earthquake,1.1,2,,,reviewed,tul,tul
2015-02-16T13:36:56.016Z,37.1415,-117.2612,15.1,3.4,ml,15,74.82,0.168,0.1497,nn,nn00483105,2022-06-16T07:32:29.189Z,"California-Nevada border region",earthquake,,2.3,0.24,7,reviewed,nn,nn
2015-02-16T12:54:13.000Z,36.8131,-98.2783,3.512,3.5,ml,,114,,0.68,us,usb000tpn4,2022-07-27T21:24:45.878Z,"9 km NE of Cherokee, Oklahoma",earthquake,1.7,7.2,,,reviewed,tul,tul
2015-02-16T11:17:27.800Z,40.684,-124.6511667,11.064,2.59,md,67,244,0.3171,0.19,nc,nc72395330,2017-02-07T06:13:16.312Z,"34 km WNW of Ferndale, California",earthquake,1.22,0.71,0.208,55,reviewed,nc,nc
2015-02-16T09:50:26.200Z,35.8175,-97.449,5.274,3.5,mwr,,69,,0.79,us,usb000tpmj,2020-03-19T23:54:21.761Z,"7 km SSW of Guthrie, Oklahoma",earthquake,2,5.5,,9,reviewed,tul,slm
2015-02-16T08:31:41.020Z,37.1926667,-97.8981667,5.26,2.55,ml,13,66,0.01633,0.05,ismpkansas,ismpkansas70076093,2015-07-19T22:30:45.690Z,"3 km W of Freeport, Kansas",earthquake,0.17,0.38,0.231,15,reviewed,ismp,ismp
2015-02-16T06:34:36.000Z,36.7066,-98.2119,4.696,2.6,ml,,104,,0.94,us,usb000tpm4,2015-05-11T23:20:18.040Z,"5 km NNW of Jet, Oklahoma",earthquake,1.7,7.7,,,reviewed,tul,tul
2015-02-16T06:31:27.342Z,41.86,-119.6579,7.8,2.5,ml,6,121.93,0.139,0.1131,nn,nn00483068,2022-07-27T21:21:58.760Z,"40 km E of Fort Bidwell, California",earthquake,,3.5,0.28,6,reviewed,nn,nn
2015-02-16T06:27:26.857Z,41.855,-119.6445,8,3.6,ml,9,124.18,0.15,0.1284,nn,nn00483074,2022-08-07T07:49:05.769Z,"42 km E of Fort Bidwell, California",earthquake,,4.7,0.22,9,reviewed,nn,nn
2015-02-16T02:59:54.500Z,36.8665,-98.0108,5,2.6,ml,,102,,0.4,us,usc000twa6,2015-05-11T23:20:18.040Z,"8 km WSW of Wakita, Oklahoma",earthquake,1.5,2,,,reviewed,tul,tul
2015-02-15T21:08:56.590Z,43.7829,-105.3568,0,3.5,ml,,36,1.012,0.25,us,usb000tpkh,2015-05-11T23:20:17.040Z,"11 km ENE of Wright, Wyoming",mining explosion,5.2,2,0.055,58,reviewed,us,us
2015-02-15T18:27:08.430Z,37.1866,-97.8997,5,3.6,mwr,,89,0.022,0.29,us,usb000tpjn,2022-07-27T21:18:23.409Z,"4 km WSW of Freeport, Kansas",earthquake,2.2,1.9,,20,reviewed,us,slm
2015-02-15T17:38:55.180Z,37.1854,-97.878,5,2.9,mb_lg,,87,0.034,0.39,us,usb000tpjh,2022-07-27T21:17:35.857Z,"2 km SW of Freeport, Kansas",earthquake,1.8,1.9,0.1,28,reviewed,us,us
2015-02-15T13:15:38.700Z,36.5986,-97.6191,5.723,3,ml,,65,,0.44,us,usb000tpin,2015-05-11T23:20:16.040Z,"5 km NE of Hunter, Oklahoma",earthquake,1.1,6.3,,,reviewed,tul,tul
2015-02-15T11:18:01.570Z,32.1851,-107.3254,5,2.8,ml,,114,0.52,0.33,us,usb000tq90,2015-05-11T23:20:16.040Z,"34 km ESE of Pecan Park, New Mexico",earthquake,4,2,0.077,24,reviewed,us,us
2015-02-15T06:42:49.500Z,36.5966,-97.6376,5.214,3.3,ml,,66,,0.55,us,usb000tpgv,2022-07-27T21:11:55.948Z,"4 km NNE of Hunter, Oklahoma",earthquake,1,7.4,,,reviewed,tul,tul
2015-02-15T04:22:05.100Z,36.5984,-97.6223,5.317,3.3,ml,,65,,0.54,us,usb000tpgb,2022-07-27T21:10:59.384Z,"5 km NE of Hunter, Oklahoma",earthquake,3,6.6,,,reviewed,tul,tul
2015-02-15T04:12:22.530Z,49.7296,-123.5896,3.41,3.4,ml,,,,0.87,us,usb000tpg8,2022-06-16T08:33:12.046Z,"30 km NNE of Sechelt, Canada",earthquake,5.5,5.2,,,reviewed,pgc,pgc
2015-02-14T21:55:50.660Z,31.5253333,-115.6601667,9.623,3.54,ml,6,133,0.5068,0.13,ci,ci37316632,2022-09-27T17:35:21.508Z,"88km ESE of Maneadero, B.C., MX",earthquake,1.23,3.23,0.169,88,reviewed,ci,ci
2015-02-14T19:52:08.000Z,36.5975,-97.6293,5.419,3.1,ml,,66,,0.64,us,usb000tpe1,2015-05-11T23:20:15.040Z,"4 km NE of Hunter, Oklahoma",earthquake,1.4,6.8,,,reviewed,tul,tul
2015-02-14T19:00:15.360Z,43.7568,-105.2933,0,3.2,ml,,59,0.978,0.54,us,usb000tpdl,2015-05-11T23:20:15.040Z,"16 km E of Wright, Wyoming",mining explosion,3.3,2,0.064,48,reviewed,us,us
2015-02-14T18:09:22.590Z,37.0208,-97.9057,6,3,mb_lg,,23,0.078,0.55,us,usb000tpd9,2022-07-27T21:05:19.638Z,"6 km SSW of Bluff City, Kansas",earthquake,2.5,7.1,0.079,44,reviewed,us,us
2015-02-14T17:25:38.861Z,41.8842,-119.6443,10.9,2.9,ml,5,121.45,0.132,0.1303,nn,nn00482769,2018-06-29T23:46:39.863Z,"42 km E of Fort Bidwell, California",earthquake,,3.4,0.44,5,reviewed,nn,nn
2015-02-14T17:23:04.900Z,36.5979,-97.6329,3.53,3.6,ml,,66,,0.77,us,usb000tpd1,2022-07-27T21:04:22.495Z,"4 km NNE of Hunter, Oklahoma",earthquake,1.4,7.1,,,reviewed,tul,tul
2015-02-14T17:13:21.900Z,36.5972,-97.6316,5,3.2,ml,,66,,0.65,us,usb000tpd0,2022-07-27T21:03:22.911Z,"4 km NE of Hunter, Oklahoma",earthquake,1.4,7.1,,,reviewed,tul,tul
2015-02-14T16:39:04.600Z,36.5983,-97.6289,5,3.8,ml,,65,,0.51,us,usb000tpcv,2022-07-27T21:02:16.882Z,"4 km NE of Hunter, Oklahoma",earthquake,2.2,7.4,,,reviewed,tul,tul
2015-02-14T15:12:31.720Z,36.5243,-97.7441,5,2.6,mb_lg,,71,0.193,0.24,us,usb000tpci,2022-07-28T03:34:59.208Z,"8 km ESE of Kremlin, Oklahoma",earthquake,1,2,0.117,20,reviewed,us,us
2015-02-14T12:04:01.400Z,36.9479,-97.6257,6.711,2.8,ml,,66,,0.98,us,usb000tpbr,2015-05-11T23:20:14.040Z,"3 km NE of Renfrow, Oklahoma",earthquake,3.2,7.6,,,reviewed,tul,tul
2015-02-14T09:18:28.190Z,36.4582,-98.0467,5,2.6,mb_lg,,46,0.068,0.66,us,usb000tpb8,2015-05-11T23:20:13.040Z,"3 km SW of Carrier, Oklahoma",earthquake,0.9,2,0.106,25,reviewed,us,us
2015-02-14T06:55:46.180Z,37.1823,-117.248,8.2,2.5,ml,33,78.67,0.209,0.221,nn,nn00482710,2018-06-29T23:46:38.475Z,"53 km NW of Beatty, Nevada",earthquake,,1.4,0.32,15,reviewed,nn,nn
2015-02-14T04:53:29.821Z,37.1576,-117.2628,13.3,2.8,ml,18,76.07,0.182,0.1444,nn,nn00482679,2022-07-27T20:59:56.964Z,"52 km WNW of Beatty, Nevada",earthquake,,1.6,0.35,8,reviewed,nn,nn
2015-02-14T04:48:33.895Z,37.1618,-117.2621,14.9,2.5,ml,22,55.71,0.186,0.1457,nn,nn00482676,2018-06-29T23:46:40.835Z,"52 km WNW of Beatty, Nevada",earthquake,,1.3,0.37,11,reviewed,nn,nn
2015-02-14T04:25:15.030Z,34.017,-116.4438333,-0.224,2.66,ml,88,21,0.06875,0.21,ci,ci37316320,2022-07-27T20:58:52.432Z,"8km NE of Desert Hot Springs, CA",earthquake,0.16,0.41,0.192,140,reviewed,ci,ci
2015-02-14T03:34:03.372Z,37.1749,-117.2404,7.5,3.2,ml,35,46.69,0.205,0.2171,nn,nn00482654,2018-06-29T23:46:36.524Z,"52 km NW of Beatty, Nevada",earthquake,,1.6,0.32,14,reviewed,nn,nn
2015-02-14T02:32:50.579Z,37.1504,-117.249,8.8,2.5,ml,18,83.72,0.181,0.1319,nn,nn00482628,2018-06-29T23:46:42.031Z,"51 km WNW of Beatty, Nevada",earthquake,,5.9,0.35,4,reviewed,nn,nn
2015-02-14T02:28:56.228Z,37.1418,-117.2618,17,4.8,ml,19,54.03,0.168,0.1919,nn,nn00482627,2020-05-02T03:32:22.257Z,"51 km WNW of Beatty, Nevada",earthquake,,1.3,0.28,6,reviewed,nn,nn
2015-02-14T02:16:37.210Z,37.1546667,-117.2325,-0.989,2.67,ml,10,193,0.191,0.16,ci,ci37316256,2016-03-12T02:42:57.243Z,"50km WNW of Beatty, NV",earthquake,0.99,1.51,0.163,24,reviewed,ci,ci
2015-02-14T02:16:36.952Z,37.14,-117.27,14.7,3.2,ml,22,55.79,0.163,0.145,nn,nn00482652,2022-09-27T17:35:17.529Z,"52 km WNW of Beatty, Nevada",earthquake,,1.1,0.29,9,reviewed,nn,nn
2015-02-13T19:02:42.800Z,48.0313333,-122.5868333,59.28,2.55,ml,32,36,0.1195,0.29,uw,uw60968206,2022-07-27T20:52:46.199Z,"5 km WNW of Freeland, Washington",earthquake,0.61,1.1,0.176,109,reviewed,uw,uw
2015-02-13T17:42:40.900Z,36.9518,-97.6244,6.991,3.4,mwr,,68,,0.88,us,usb000tp50,2022-07-27T20:55:31.683Z,"4 km NE of Renfrow, Oklahoma",earthquake,1.8,5.9,,9,reviewed,tul,slm
2015-02-13T13:37:19.600Z,44.3496,-114.0528,13.2,3,md,,61,0.268,1.04,us,usb000tp1l,2015-05-11T23:20:12.040Z,"22 km SE of Challis, Idaho",earthquake,4.4,7.1,,,reviewed,mb,mb
2015-02-13T10:11:36.500Z,35.8682,-97.3141,5.373,2.8,ml,,64,,0.62,us,usb000tp1y,2015-05-11T23:20:11.040Z,"6 km WNW of Meridian, Oklahoma",earthquake,1.3,5.3,,,reviewed,tul,tul
2015-02-13T04:07:57.400Z,36.7008,-97.8213,5,2.6,ml,,81,,0.3,us,usb000tp4q,2022-07-28T00:45:14.450Z,"3 km SW of Jefferson, Oklahoma",earthquake,2.2,1.2,,,reviewed,tul,tul
2015-02-13T02:48:56.600Z,36.8723,-98.1096,4.907,2.6,ml,,177,,0.43,us,usb000tp73,2022-07-27T21:07:13.272Z,"13 km NNE of Nescatunga, Oklahoma",earthquake,3,7.3,,,reviewed,tul,tul
2015-02-12T21:02:11.482Z,41.8789,-119.6331,9.7,2.6,ml,5,122.22,0.142,0.1158,nn,nn00482330,2018-06-29T23:46:26.426Z,"43 km E of Fort Bidwell, California",earthquake,,3.4,0.4,5,reviewed,nn,nn
2015-02-12T18:03:04.360Z,35.897,-97.269,5,2.5,ml,,,,0.98,us,usb000tnv7,2015-05-11T23:20:10.040Z,"5 km SSW of Langston, Oklahoma",earthquake,1.2,6.4,,,reviewed,tul,tul
2015-02-12T17:45:09.700Z,36.8911,-97.8886,3.437,3.5,ml,,77,,0.66,us,usb000tnnn,2022-07-27T20:40:24.341Z,"3 km ENE of Wakita, Oklahoma",earthquake,3.2,7.3,,,reviewed,tul,tul
2015-02-12T16:26:12.740Z,32.184,-115.226,20.069,2.81,ml,15,198,0.1738,0.38,ci,ci37315736,2016-03-11T06:20:53.502Z,"7km SW of Alberto Oviedo Mota, B.C., MX",earthquake,1.43,31.61,0.226,61,reviewed,ci,ci
2015-02-12T16:14:08.930Z,32.2045,-115.2288333,20.634,3.09,ml,19,195,0.1625,0.22,ci,ci37315720,2022-06-16T01:46:41.470Z,"6km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.77,1.25,0.205,51,reviewed,ci,ci
2015-02-12T14:48:13.590Z,37.1834,-98.0507,5,2.7,mb_lg,,113,0.069,0.29,us,usb000tnlc,2022-07-27T20:39:33.498Z,"3 km NNW of Anthony, Kansas",earthquake,1.8,1.9,0.086,38,reviewed,us,us
2015-02-12T12:04:28.790Z,48.4233,-83.2866,5,2.5,mb_lg,,,,0.67,us,us10001qk0,2015-05-11T23:20:09.040Z,"120 km ENE of Wawa, Canada",earthquake,5.3,2,,,reviewed,ott,ott
2015-02-12T10:25:13.700Z,36.1263,-97.2782,5.67,2.9,ml,,49,,0.62,us,usb000tnj3,2015-05-11T23:20:09.040Z,"9 km ESE of Orlando, Oklahoma",earthquake,1.3,7.8,,,reviewed,tul,tul
2015-02-12T07:03:32.400Z,37.2461667,-98.0341667,3.58,2.71,ml,11,187,0.05406,0.07,ismpkansas,ismpkansas70075323,2015-07-19T22:27:41.240Z,"4 km S of Harper, Kansas",earthquake,0.23,1.26,0.117,15,reviewed,ismp,ismp
2015-02-12T05:04:21.520Z,36.5688333,-121.0886667,8.577,2.83,md,90,31,0.04054,0.11,nc,nc72392630,2022-07-27T20:33:18.490Z,"26 km NE of Soledad, California",earthquake,0.1,0.25,0.161,137,reviewed,nc,nc
2015-02-12T04:51:50.700Z,36.1864,-97.0284,4.77,3.2,ml,,60,,0.33,us,us10000bas,2020-03-19T23:53:57.862Z,"8 km NNE of Stillwater, Oklahoma",earthquake,1.6,7.7,,,reviewed,tul,tul
2015-02-12T04:41:58.300Z,36.6076,-97.8117,5,2.8,ml,,,,0.42,us,usb000tngu,2015-05-11T23:20:09.040Z,"6 km S of Pond Creek, Oklahoma",earthquake,1.3,6.9,,,reviewed,tul,tul
2015-02-11T23:56:32.300Z,36.7003,-97.8236,5.788,3.1,ml,,81,,0.75,us,usb000tnl6,2022-07-28T00:42:32.525Z,"3 km SW of Jefferson, Oklahoma",earthquake,0.7,6.9,,,reviewed,tul,tul
2015-02-11T22:31:23.400Z,36.8113,-98.2776,5.839,3.3,ml,,,,0.6,us,usb000tne1,2015-05-04T22:47:55.040Z,"9 km NE of Cherokee, Oklahoma",earthquake,2.1,7.5,,,reviewed,tul,tul
2015-02-11T19:43:11.360Z,37.2138333,-98.0155,4.4,2.74,ml,11,153,0.03782,0.05,ismpkansas,ismpkansas70074828,2015-07-19T22:26:42.550Z,"6 km NNE of Anthony, Kansas",earthquake,0.24,0.62,0.117,16,reviewed,ismp,ismp
2015-02-11T19:02:39.090Z,43.7243,-105.2756,0,3.1,ml,,51,0.979,0.71,us,usb000tq10,2015-05-04T22:47:55.040Z,"17 km E of Wright, Wyoming",mining explosion,6.5,2,0.057,58,reviewed,us,us
2015-02-11T17:50:17.400Z,36.6985,-97.8255,6.797,2.5,ml,,81,,0.24,us,usc000tp1x,2022-07-27T20:41:18.190Z,"3 km NW of Pond Creek, Oklahoma",earthquake,1.8,5.7,,,reviewed,tul,tul
2015-02-11T17:33:23.310Z,43.6405,-105.2517,0,3.4,ml,,51,1.001,0.57,us,usc000tp1b,2015-05-04T22:47:55.040Z,"22 km ESE of Wright, Wyoming",mining explosion,5.1,2,0.047,60,reviewed,us,us
2015-02-11T17:23:58.700Z,36.6992,-97.8262,5.36,3.1,ml,,81,,0.85,us,usc000tp16,2022-07-27T20:28:39.314Z,"3 km SW of Jefferson, Oklahoma",earthquake,2,7,,,reviewed,tul,tul
2015-02-11T12:11:34.650Z,36.6156667,-121.141,7.477,2.53,md,76,34,0.05676,0.1,nc,nc72392020,2017-02-07T05:28:01.970Z,"25 km SE of Tres Pinos, California",earthquake,0.12,0.34,0.177,109,reviewed,nc,nc
2015-02-11T09:37:31.300Z,36.6545,-97.9762,3.18,2.6,ml,,90,0.149,0.4,us,usc000tnya,2022-07-27T20:27:52.747Z,"6 km E of Nash, Oklahoma",earthquake,1,7.8,,,reviewed,us,tul
2015-02-11T08:47:17.100Z,36.3934,-97.1505,5.983,2.6,ml,,52,,0.68,us,usc000tnzs,2022-07-28T03:07:34.466Z,"7 km SSE of Red Rock, Oklahoma",earthquake,1.1,6.1,,,reviewed,tul,tul
2015-02-11T08:43:49.600Z,36.1224,-97.038,4.2,2.5,ml,,52,,0.54,us,usc000tnzu,2022-07-27T20:31:32.006Z,"1 km ENE of Stillwater, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul
2015-02-11T07:49:21.820Z,38.796,-122.7986667,2.708,2.93,md,84,22,0.008108,0.06,nc,nc72391910,2022-07-27T20:25:56.342Z,"Northern California",earthquake,0.08,0.16,0.193,110,reviewed,nc,nc
2015-02-11T07:29:23.941Z,41.892,-119.6221,7.8,2.9,ml,5,122.13,0.142,0.1425,nn,nn00482016,2018-06-29T23:46:16.695Z,"44 km E of Fort Bidwell, California",earthquake,,4.3,0.34,5,reviewed,nn,nn
2015-02-11T06:19:35.027Z,41.902,-119.6305,9.2,2.8,ml,5,128.74,0.132,0.147,nn,nn00481976,2022-07-27T20:25:02.495Z,"43 km E of Fort Bidwell, California",earthquake,,5.4,0.53,5,reviewed,nn,nn
2015-02-11T01:52:09.200Z,44.853,-111.459,6.1,3,ml,,,,0.4,us,usc000tnwb,2022-06-16T08:50:49.774Z,"23 km WNW of Hebgen Lake Estates, Montana",earthquake,2,6.6,,,reviewed,mb,mb
2015-02-11T00:51:03.400Z,35.815,-97.4436,4.875,2.5,ml,,74,,0.78,us,usc000tnw3,2022-07-27T20:19:33.089Z,"7 km SSW of Guthrie, Oklahoma",earthquake,2,7.5,,,reviewed,tul,tul
2015-02-11T00:41:10.580Z,39.1496,-82.7375,20,2.6,ml,,,,0.75,us,usb000tnl5,2019-10-10T15:12:15.490Z,"8 km SE of Richmond Dale, Ohio",earthquake,2.6,2,,,reviewed,oh,oh
2015-02-10T23:02:54.100Z,46.6983,-112.0333,3.2,2.7,mc,38,75.59999395200049,0.1392389,0.26,mb,mb15801592,2021-05-13T21:59:46.080Z,"4 km SSE of Helena Valley Northwest, Montana",earthquake,0.6,0.9,0.5,3,automatic,mb,mb
2015-02-10T20:48:52.700Z,36.7143,-98.1564,5.363,2.8,ml,,102,,0.83,us,usc000tnup,2015-05-04T22:47:53.040Z,"4 km S of Nescatunga, Oklahoma",earthquake,2,7.8,,,reviewed,tul,tul
2015-02-10T20:23:36.500Z,36.8383,-97.8133,5.965,3,ml,,70,,0.66,us,usc000tntg,2022-07-27T20:18:45.955Z,"7 km WNW of Medford, Oklahoma",earthquake,2.4,4.7,,,reviewed,tul,tul
2015-02-10T20:12:44.400Z,36.703,-97.8364,5.145,2.6,ml,,82,,0.74,us,usc000tntx,2015-05-04T22:47:53.040Z,"4 km WSW of Jefferson, Oklahoma",earthquake,1.2,6.4,,,reviewed,tul,tul
2015-02-10T19:18:07.140Z,32.396,-115.2206667,7.453,2.67,ml,20,111,0.07509,0.28,ci,ci37314864,2022-07-27T20:16:56.441Z,"5km NNW of Delta, B.C., MX",earthquake,0.65,1.26,0.179,32,reviewed,ci,ci
2015-02-10T18:10:16.630Z,40.4568333,-124.7191667,13.459,2.57,md,54,243,0.3584,0.21,nc,nc72391590,2017-05-10T23:04:15.209Z,"40 km WSW of Ferndale, California",earthquake,0.7,0.32,0.161,41,reviewed,nc,nc
2015-02-10T16:58:48.970Z,31.5386667,-115.629,-0.397,2.68,ml,4,156,0.5114,0.22,ci,ci37314824,2022-07-27T20:15:09.361Z,"88km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.6,31.61,0.184,50,reviewed,ci,ci
2015-02-10T16:12:31.500Z,36.5294,-98.214,6.425,2.7,ml,,112,,0.31,us,usc000tns6,2015-05-04T22:47:53.040Z,"5 km ESE of Helena, Oklahoma",earthquake,1.4,6.6,,,reviewed,tul,tul
2015-02-10T15:15:49.070Z,32.1403333,-115.1401667,27.396,2.62,ml,13,210,0.171,0.29,ci,ci37314784,2022-07-27T20:32:25.197Z,"10km SSE of Alberto Oviedo Mota, B.C., MX",earthquake,1.04,0.82,0.127,18,reviewed,ci,ci
2015-02-10T14:50:37.900Z,36.6125,-97.7113,8.807,2.6,ml,,71,,0.36,us,usc000tnp7,2022-07-27T20:16:02.824Z,"7 km NW of Hunter, Oklahoma",earthquake,1.3,2.4,,,reviewed,tul,tul
2015-02-10T13:21:12.900Z,36.944,-97.6259,5,2.5,ml,,65,,0.37,us,usc000tnry,2015-05-04T22:47:52.040Z,"3 km NE of Renfrow, Oklahoma",earthquake,1.2,2,,,reviewed,tul,tul
2015-02-10T10:22:40.800Z,35.8099,-97.4281,5.674,2.8,ml,,56,,0.62,us,usc000tnn1,2022-07-27T20:13:08.619Z,"7 km S of Guthrie, Oklahoma",earthquake,1.6,6.7,,,reviewed,tul,tul
2015-02-10T10:20:10.900Z,36.263,-97.2929,4.948,2.5,ml,,49,,0.41,us,usc000tntp,2015-05-04T22:47:52.040Z,"2 km S of Perry, Oklahoma",earthquake,1.3,7.9,,,reviewed,tul,tul
2015-02-10T09:15:05.190Z,40.464,-124.739,14.139,2.55,md,54,240,0.3751,0.22,nc,nc72391395,2017-05-10T22:59:14.388Z,"42 km WSW of Ferndale, California",earthquake,0.8,0.5,0.257,41,reviewed,nc,nc
2015-02-10T08:05:24.650Z,31.5188333,-115.6741667,12.783,3.21,ml,6,134,0.5048,0.17,ci,ci37314736,2022-09-27T17:35:13.611Z,"87km ESE of Maneadero, B.C., MX",earthquake,1.15,2.24,0.174,105,reviewed,ci,ci
2015-02-10T07:32:36.000Z,37.1923,-98.0212,5,3.6,mb_lg,,22,0.052,0.65,us,usc000tnma,2020-02-08T23:36:01.137Z,"4 km NNE of Anthony, Kansas",earthquake,1.8,1.9,0.048,131,reviewed,us,us
2015-02-09T20:30:23.500Z,36.6081,-98.3483,5,3,ml,,135,,0.58,us,usc000tng3,2022-07-27T20:07:21.192Z,"9 km NW of Helena, Oklahoma",earthquake,2.8,7.6,,,reviewed,tul,tul
2015-02-09T20:25:32.300Z,36.6128,-98.3462,5.817,2.5,ml,,135,,0.51,us,usc000tngk,2015-05-04T22:47:51.040Z,"10 km NW of Helena, Oklahoma",earthquake,1.8,7.4,,,reviewed,tul,tul
2015-02-09T19:35:47.830Z,36.8718333,-89.437,7.04,2.7,md,44,65,0.06332,0.19,nm,nm60068622,2022-07-27T20:06:12.305Z,"4 km SSE of Bertrand, Missouri",earthquake,0.26,0.84,0.199,23,reviewed,nm,nm
2015-02-09T15:47:11.700Z,36.9792,-97.4398,6.702,2.5,ml,,125,,0.42,us,usc000tnel,2022-07-27T20:03:49.464Z,"4 km SW of Hunnewell, Kansas",earthquake,1,3.3,,,reviewed,tul,tul
2015-02-09T15:43:25.640Z,38.8283333,-122.8503333,2.276,2.98,ml,59,36,0.005405,0.06,nc,nc72393891,2022-07-27T20:00:50.112Z,"11 km W of Cobb, California",earthquake,0.11,0.18,0.145,36,reviewed,nc,nc
2015-02-09T13:04:07.850Z,31.511,-115.6833333,14.153,2.67,ml,5,136,0.5003,0.11,ci,ci37314512,2016-03-11T09:54:49.713Z,"87km ESE of Maneadero, B.C., MX",earthquake,1.17,12.29,0.129,53,reviewed,ci,ci
2015-02-09T11:38:03.083Z,41.8826,-119.6264,9.9,2.5,ml,5,129.95,0.144,0.1612,nn,nn00481748,2018-06-29T23:46:12.103Z,"43 km E of Fort Bidwell, California",earthquake,,3.9,0.35,4,reviewed,nn,nn
2015-02-09T10:26:25.730Z,31.53,-115.6601667,11.463,2.84,ml,5,132,0.5112,0.07,ci,ci37314480,2022-07-27T19:59:55.189Z,"88km ESE of Maneadero, B.C., MX",earthquake,0.8,1.65,0.138,68,reviewed,ci,ci
2015-02-09T10:15:37.000Z,36.9514,-97.6134,6.047,2.5,ml,,67,,0.57,us,usc000tncb,2015-05-04T22:47:50.040Z,"4 km NE of Renfrow, Oklahoma",earthquake,1.4,5.6,,,reviewed,tul,tul
2015-02-09T08:15:54.280Z,37.2728333,-118.4146667,5.046,3.28,ml,31,149,0.1432,0.07,nc,nc72393696,2022-06-16T06:08:57.674Z,"2 km WSW of Wilkerson, California",earthquake,0.34,1.29,0.212,25,reviewed,nc,nc
2015-02-09T07:28:00.100Z,36.1787,-96.7274,4.709,2.8,ml,,77,,0.42,us,usc000tnca,2015-05-04T22:47:50.040Z,"2 km NW of Quay, Oklahoma",earthquake,1.5,6,,,reviewed,tul,tul
