time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-04-07T13:23:02.170Z,32.7171667,-115.8953333,2.852,2.53,ml,24,84,0.03818,0.19,ci,ci14625996,2016-03-10T16:27:26.961Z,"9km ESE of Ocotillo, CA",earthquake,0.32,0.61,0.16,89,reviewed,ci,ci
2010-04-07T13:18:09.030Z,32.2563333,-115.2688333,17.457,2.95,ml,13,243,0.4041,0.19,ci,ci14625980,2016-03-10T10:24:44.649Z,"10km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,1.78,4.3,0.241,31,reviewed,ci,ci
2010-04-07T13:17:59.870Z,31.815,-115.3625,17.46,2.64,ml,4,323,0.8172,0.18,ci,ci37228925,2016-03-10T07:27:28.943Z,"49km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,15.61,31.61,0.116,3,reviewed,ci,ci
2010-04-07T13:11:55.840Z,32.1596667,-115.2041667,9.976,2.84,ml,7,255,0.6068,0.35,ci,ci14625972,2016-03-10T16:27:25.542Z,"8km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,3.57,31.61,0.203,13,reviewed,ci,ci
2010-04-07T13:07:28.600Z,32.21,-115.3255,10.113,2.75,ml,13,249,0.4331,0.14,ci,ci14625940,2016-03-10T08:54:49.029Z,"15km W of Alberto Oviedo Mota, B.C., MX",earthquake,1.55,17.08,0.256,70,reviewed,ci,ci
2010-04-07T13:04:11.840Z,32.3035,-115.3325,7.743,2.66,ml,14,236,0.3416,0.11,ci,ci14625916,2016-03-10T11:52:03.192Z,"14km WSW of Delta, B.C., MX",earthquake,1.35,1.63,0.311,59,reviewed,ci,ci
2010-04-07T13:01:36.920Z,32.5996667,-115.7481667,2.173,2.59,ml,24,195,0.05283,0.17,ci,ci14625908,2016-03-10T01:26:20.286Z,"16km W of Progreso, B.C., MX",earthquake,0.84,0.92,0.148,82,reviewed,ci,ci
2010-04-07T12:49:56.140Z,32.6645,-115.8043333,3.143,3.22,ml,29,159,0.06748,0.25,ci,ci14625884,2016-03-10T21:33:02.450Z,"19km ESE of Ocotillo, CA",earthquake,0.57,0.65,0.196,163,reviewed,ci,ci
2010-04-07T12:47:31.590Z,32.6631667,-115.7961667,7.573,3.29,ml,36,159,0.06046,0.24,ci,ci14625868,2016-03-10T06:01:13.444Z,"20km ESE of Ocotillo, CA",earthquake,0.55,1.38,0.217,165,reviewed,ci,ci
2010-04-07T12:43:03.040Z,32.2526667,-115.3386667,9.993,3.74,ml,15,244,0.3891,0.15,ci,ci14625852,2016-03-09T23:56:20.435Z,"16km W of Alberto Oviedo Mota, B.C., MX",earthquake,1.91,31.61,0.173,183,reviewed,ci,ci
2010-04-07T12:36:06.080Z,32.2078333,-115.2881667,9.993,2.51,ml,12,250,0.4439,0.2,ci,ci10202650,2016-03-10T21:33:00.829Z,"11km W of Alberto Oviedo Mota, B.C., MX",earthquake,2.16,31.61,0.154,3,reviewed,ci,ci
2010-04-07T12:34:38.380Z,32.6066667,-115.7778333,4.623,3.24,ml,33,187,0.06079,0.2,ci,ci14625828,2016-03-10T06:01:11.819Z,"18km W of Progreso, B.C., MX",earthquake,0.54,0.41,0.188,158,reviewed,ci,ci
2010-04-07T12:18:38.150Z,32.275,-115.3463333,9.993,3.05,ml,14,241,0.3659,0.14,ci,ci14625748,2016-03-10T23:07:15.479Z,"17km WSW of Delta, B.C., MX",earthquake,1.38,31.61,0.194,112,reviewed,ci,ci
2010-04-07T12:15:47.080Z,32.2631667,-115.3331667,9.993,3.36,ml,16,242,0.3802,0.14,ci,ci14625732,2016-03-10T07:27:26.318Z,"16km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,1.45,31.61,0.236,150,reviewed,ci,ci
2010-04-07T12:09:32.630Z,32.659,-115.8003333,4.143,2.71,ml,34,166,0.06313,0.23,ci,ci14625716,2016-03-10T06:01:07.814Z,"20km ESE of Ocotillo, CA",earthquake,0.51,0.45,0.155,52,reviewed,ci,ci
2010-04-07T12:08:18.630Z,32.2731667,-115.3635,9.993,3.16,ml,12,242,0.3645,0.12,ci,ci14625700,2016-03-10T07:27:24.694Z,"18km WSW of Delta, B.C., MX",earthquake,1.91,31.61,0.158,67,reviewed,ci,ci
2010-04-07T12:06:51.630Z,32.311,-115.2831667,9.95,2.65,ml,8,234,0.3492,0.25,ci,ci10202510,2016-03-10T21:32:59.085Z,"10km WSW of Delta, B.C., MX",earthquake,2.11,31.61,0.253,13,reviewed,ci,ci
2010-04-07T11:57:54.970Z,32.2745,-115.3346667,9.993,2.87,ml,15,241,0.3689,0.15,ci,ci14625660,2016-03-10T17:59:33.770Z,"16km SW of Delta, B.C., MX",earthquake,0.99,31.61,0.27,90,reviewed,ci,ci
2010-04-07T11:56:48.520Z,32.1396667,-115.267,9.993,2.5,ml,13,258,0.5141,0.18,ci,ci14625644,2016-03-10T19:42:56.857Z,"13km SW of Alberto Oviedo Mota, B.C., MX",earthquake,1.49,31.61,0.246,42,reviewed,ci,ci
2010-04-07T11:54:34.180Z,32.0968333,-115.1183333,9.945,2.5,ml,7,264,0.6504,0.09,ci,ci14625652,2016-03-10T04:25:13.856Z,"15km SSE of Alberto Oviedo Mota, B.C., MX",earthquake,1.23,31.61,0.278,8,reviewed,ci,ci
2010-04-07T11:51:55.870Z,32.4148333,-115.5416667,7.323,2.5,ml,18,248,0.2291,0.17,ci,ci14625636,2016-03-10T21:32:57.444Z,"19km SSE of Progreso, B.C., MX",earthquake,1.28,3.05,0.218,56,reviewed,ci,ci
2010-04-07T11:50:14.900Z,32.271,-115.3308333,9.993,3.14,ml,13,242,0.3731,0.13,ci,ci10202454,2016-03-10T14:48:58.420Z,"16km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,1.69,31.61,0.29,13,reviewed,ci,ci
2010-04-07T11:49:07.920Z,32.7215,-115.9125,1.572,3.17,ml,54,85,0.03299,0.24,ci,ci14625628,2016-03-09T23:56:17.987Z,"8km E of Ocotillo, CA",earthquake,0.31,0.56,0.195,156,reviewed,ci,ci
2010-04-07T11:30:47.700Z,32.2111667,-115.253,10.001,2.89,ml,14,244,0.4509,0.16,ci,ci14625500,2016-03-10T08:54:39.387Z,"8km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.84,31.61,0.21,59,reviewed,ci,ci
2010-04-07T11:24:04.410Z,31.7653333,-114.9506667,9.961,2.68,ml,6,296,0.8554,0.09,ci,ci10202170,2016-03-10T02:53:36.651Z,"48km S of Estacion Coahuila, B.C., MX",earthquake,1.26,31.61,0.225,24,reviewed,ci,ci
2010-04-07T11:05:58.050Z,32.2596667,-115.464,9.964,2.61,ml,7,315,0.3706,0.3,ci,ci10202070,2016-03-10T19:42:50.480Z,"28km WSW of Delta, B.C., MX",earthquake,2.17,31.61,0.052,2,reviewed,ci,ci
2010-04-07T11:04:13.670Z,32.2953333,-115.4193333,9.997,3.87,ml,20,236,0.3359,0.19,ci,ci14625420,2016-03-10T11:51:59.484Z,"22km WSW of Delta, B.C., MX",earthquake,0.96,31.61,0.162,193,reviewed,ci,ci
2010-04-07T11:01:40.830Z,32.6285,-115.7868333,2.643,2.72,ml,27,203,0.05507,0.21,ci,ci30477759,2016-03-10T08:54:36.682Z,"20km WNW of Progreso, B.C., MX",earthquake,0.55,0.92,0.105,18,reviewed,ci,ci
2010-04-07T11:00:40.400Z,32.625,-115.799,3.173,3.38,ml,39,182,0.0659,0.25,ci,ci14625404,2016-03-10T10:24:30.367Z,"21km WNW of Progreso, B.C., MX",earthquake,0.54,0.52,0.128,179,reviewed,ci,ci
2010-04-07T10:58:57.940Z,32.6476667,-115.742,6.063,2.63,ml,30,176,0.01328,0.2,ci,ci14625372,2016-03-10T02:53:35.273Z,"17km WNW of Progreso, B.C., MX",earthquake,0.51,1.04,0.226,86,reviewed,ci,ci
2010-04-07T10:51:52.880Z,32.2468333,-115.282,10.577,2.59,ml,12,244,0.4089,0.22,ci,ci10201994,2016-03-10T08:54:35.379Z,"11km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,2.11,18.11,0.196,11,reviewed,ci,ci
2010-04-07T10:47:05.270Z,32.717,-115.9156667,1.482,2.65,ml,40,73,0.02781,0.26,ci,ci14625300,2016-03-10T07:27:18.107Z,"8km ESE of Ocotillo, CA",earthquake,0.33,0.64,0.15,87,reviewed,ci,ci
2010-04-07T10:44:19.600Z,32.0476667,-115.0631667,6.984,2.9,ml,5,278,0.6642,0.22,ci,ci37228781,2016-03-10T06:01:02.417Z,"17km SSW of Estacion Coahuila, B.C., MX",earthquake,2.12,31.61,0.167,15,reviewed,ci,ci
2010-04-07T10:43:33.620Z,32.6541667,-115.788,8.223,2.57,ml,28,172,0.05221,0.15,ci,ci14625284,2016-03-09T23:56:08.657Z,"21km WNW of Progreso, B.C., MX",earthquake,0.48,0.6,0.163,70,reviewed,ci,ci
2010-04-07T10:35:31.840Z,32.2456667,-115.3353333,9.993,3.08,ml,15,246,0.3966,0.14,ci,ci14625236,2016-03-10T21:32:52.309Z,"16km W of Alberto Oviedo Mota, B.C., MX",earthquake,1.58,31.61,0.182,120,reviewed,ci,ci
2010-04-07T10:12:23.380Z,32.7285,-115.9228333,-0.013,2.87,ml,51,76,0.0373,0.23,ci,ci14625164,2016-03-09T23:56:05.274Z,"7km E of Ocotillo, CA",earthquake,0.26,0.54,0.159,128,reviewed,ci,ci
2010-04-07T10:04:09.550Z,32.6175,-115.7886667,4.003,3.02,ml,36,183,0.0614,0.22,ci,ci14625100,2016-03-10T17:59:26.269Z,"20km WNW of Progreso, B.C., MX",earthquake,0.54,0.47,0.147,138,reviewed,ci,ci
2010-04-07T09:52:38.430Z,32.2733333,-115.3331667,9.957,2.68,ml,5,317,0.3704,0.19,ci,ci37228773,2016-03-10T01:26:10.234Z,"16km SW of Delta, B.C., MX",earthquake,3.31,31.61,0.177,14,reviewed,ci,ci
2010-04-07T09:52:04.800Z,32.2845,-115.3135,9.993,3.02,ml,14,239,0.3646,0.2,ci,ci14625052,2016-03-10T14:48:41.301Z,"14km SW of Delta, B.C., MX",earthquake,2.51,31.61,0.176,28,reviewed,ci,ci
2010-04-07T09:27:35.890Z,32.737,-115.885,3.402,3.75,ml,30,77,0.05723,0.17,ci,ci14624948,2016-03-10T19:42:39.264Z,"10km E of Ocotillo, CA",earthquake,0.41,0.93,0.141,190,reviewed,ci,ci
2010-04-07T09:25:51.760Z,32.7326667,-115.902,2.532,3.62,ml,53,73,0.04693,0.24,ci,ci14624868,2016-03-10T07:27:10.929Z,"8km E of Ocotillo, CA",earthquake,0.31,0.53,0.16,192,reviewed,ci,ci
2010-04-07T09:21:47.640Z,32.2706667,-115.4446667,9.957,2.5,ml,15,239,0.3595,0.29,ci,ci10201370,2016-03-10T06:00:55.606Z,"25km WSW of Delta, B.C., MX",earthquake,1.44,31.61,0.218,50,reviewed,ci,ci
2010-04-07T09:14:30.570Z,32.0658333,-115.0991667,9.977,2.83,ml,12,267,0.6374,0.26,ci,ci14624804,2016-03-10T01:26:06.350Z,"17km SSW of Estacion Coahuila, B.C., MX",earthquake,2.48,31.61,0.21,57,reviewed,ci,ci
2010-04-07T08:42:48.910Z,32.2,-115.3,9.993,2.97,ml,13,251,0.4484,0.22,ci,ci14624676,2016-03-10T21:32:40.481Z,"13km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,55.27,31.61,0.143,22,reviewed,ci,ci
2010-04-07T08:41:06.700Z,32.206,-115.2873333,9.537,3.66,ml,14,250,0.423,0.17,ci,ci14624668,2016-03-10T13:21:23.237Z,"11km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.28,31.61,0.185,173,reviewed,ci,ci
2010-04-07T08:21:00.870Z,32.651,-115.7676667,3.063,2.68,ml,26,175,0.03487,0.22,ci,ci14624556,2016-03-10T08:54:23.986Z,"19km WNW of Progreso, B.C., MX",earthquake,0.58,0.51,0.167,89,reviewed,ci,ci
2010-04-07T08:15:06.190Z,32.0963333,-115.1158333,-0.444,2.79,ml,9,264,0.5428,0.2,ci,ci10200974,2016-03-10T17:59:15.041Z,"15km SW of Estacion Coahuila, B.C., MX",earthquake,3.19,3.47,0.158,20,reviewed,ci,ci
2010-04-07T08:01:39.370Z,32.6763333,-115.7945,5.753,2.98,ml,33,141,0.06346,0.17,ci,ci14624500,2016-03-09T23:55:51.274Z,"20km ESE of Ocotillo, CA",earthquake,0.39,1.38,0.155,127,reviewed,ci,ci
2010-04-07T07:59:50.350Z,32.2861667,-115.3315,9.993,2.94,ml,13,239,0.3585,0.16,ci,ci14624492,2016-03-10T10:24:12.251Z,"15km WSW of Delta, B.C., MX",earthquake,1.93,31.61,0.194,102,reviewed,ci,ci
2010-04-07T07:54:22.940Z,32.625,-115.7856667,3.153,3.34,ml,39,182,0.0556,0.23,ci,ci14624484,2022-08-06T01:17:10.773Z,"20km WNW of Progreso, B.C., MX",earthquake,0.57,0.52,0.144,167,reviewed,ci,ci
2010-04-07T07:49:57.370Z,32.1901667,-115.2618333,9.993,2.67,ml,11,252,0.4678,0.15,ci,ci10200914,2016-03-10T14:48:27.315Z,"10km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.9,31.61,0.263,7,reviewed,ci,ci
2010-04-07T07:44:17.110Z,32.1713333,-115.2741667,9.537,3.28,ml,14,255,0.4568,0.12,ci,ci14624452,2016-03-10T14:48:23.022Z,"12km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.78,31.61,0.217,136,reviewed,ci,ci
2010-04-07T07:42:22.110Z,32.6388333,-115.7428333,3.933,3.38,ml,36,178,0.01739,0.19,ci,ci14624428,2016-03-10T01:26:02.092Z,"16km WNW of Progreso, B.C., MX",earthquake,0.47,0.39,0.144,151,reviewed,ci,ci
2010-04-07T07:33:57.190Z,32.7356667,-115.904,1.002,3.34,ml,50,72,0.04883,0.22,ci,ci14624396,2021-03-10T00:08:21.695Z,"8km E of Ocotillo, CA",earthquake,0.29,0.57,0.151,180,reviewed,ci,ci
2010-04-07T07:27:53.020Z,32.1261667,-115.132,9.526,2.94,ml,13,261,0.5109,0.25,ci,ci14624364,2016-03-10T11:51:35.198Z,"12km SSE of Alberto Oviedo Mota, B.C., MX",earthquake,2.36,31.61,0.263,85,reviewed,ci,ci
2010-04-07T07:15:48.480Z,32.0685,-114.9123333,14.985,3.1,ml,6,279,0.5715,0.09,ci,ci14624316,2016-03-09T23:55:43.021Z,"16km SSE of Estacion Coahuila, B.C., MX",earthquake,1.23,31.61,0.181,65,reviewed,ci,ci
2010-04-07T06:36:26.750Z,31.9896667,-115.1001667,9.977,4.47,ml,11,275,0.7051,0.2,ci,ci14624220,2022-08-06T01:16:07.265Z,"24km SSW of Estacion Coahuila, B.C., MX",earthquake,3.86,31.61,0.17,183,reviewed,ci,ci
2010-04-07T06:30:35.170Z,32.4248333,-115.5498333,12.356,3.16,ml,26,222,0.2222,0.19,ci,ci14624156,2016-03-10T02:53:19.448Z,"18km S of Progreso, B.C., MX",earthquake,1.31,1.52,0.146,136,reviewed,ci,ci
2010-04-07T06:24:56.090Z,32.7165,-115.8953333,2.872,2.88,ml,43,84,0.03774,0.17,ci,ci14624140,2016-03-10T11:51:29.965Z,"9km ESE of Ocotillo, CA",earthquake,0.26,0.46,0.179,132,reviewed,ci,ci
2010-04-07T06:13:38.530Z,32.1981667,-115.2525,9.993,2.78,ml,14,251,0.4631,0.25,ci,ci10200090,2016-03-10T04:24:49.011Z,"8km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.28,31.61,0.238,60,reviewed,ci,ci
2010-04-07T06:10:22.930Z,32.7143333,-115.8618333,2.943,3.08,ml,50,99,0.06096,0.19,ci,ci14624028,2016-03-10T13:21:11.836Z,"12km E of Ocotillo, CA",earthquake,0.24,0.68,0.12,142,reviewed,ci,ci
2010-04-07T06:07:43.240Z,32.674,-115.8003333,2.608,2.54,ml,15,158,0.1027,0.14,ci,ci14624036,2016-03-10T21:32:23.101Z,"19km ESE of Ocotillo, CA",earthquake,0.74,1.06,0.124,7,reviewed,ci,ci
2010-04-07T06:04:32.440Z,32.3816667,-115.5608333,14.873,3.67,ml,27,228,0.2657,0.25,ci,ci14624012,2016-03-10T23:06:44.651Z,"22km S of Progreso, B.C., MX",earthquake,1.59,1.1,0.173,190,reviewed,ci,ci
2010-04-07T06:01:45.140Z,32.6246667,-115.7366667,8.283,2.68,ml,29,182,0.02608,0.23,ci,ci14623996,2016-03-10T02:53:13.881Z,"15km WNW of Progreso, B.C., MX",earthquake,0.62,1.14,0.237,93,reviewed,ci,ci
2010-04-07T05:56:29.830Z,32.6548333,-115.849,10.183,2.62,ml,33,171,0.06249,0.24,ci,ci14623980,2016-03-10T01:25:59.118Z,"16km ESE of Ocotillo, CA",earthquake,0.53,0.76,0.214,37,reviewed,ci,ci
2010-04-07T05:48:23.660Z,32.7103333,-115.8888333,6.082,3.44,ml,34,92,0.03866,0.21,ci,ci14623932,2016-03-10T16:26:46.252Z,"10km ESE of Ocotillo, CA",earthquake,0.37,0.7,0.172,186,reviewed,ci,ci
2010-04-07T05:41:54.280Z,32.0933333,-115.168,4.952,2.66,ml,5,264,0.6623,0.24,ci,ci14623916,2016-03-10T02:53:11.064Z,"15km S of Alberto Oviedo Mota, B.C., MX",earthquake,2.6,31.61,0.163,5,reviewed,ci,ci
2010-04-07T05:39:07.650Z,32.7343333,-115.908,2.272,3.08,ml,55,85,0.04624,0.25,ci,ci14623868,2022-08-06T01:15:02.367Z,"8km E of Ocotillo, CA",earthquake,0.3,0.46,0.152,148,reviewed,ci,ci
2010-04-07T05:29:56.150Z,32.72,-115.9075,2.792,2.54,ml,24,76,0.0337,0.25,ci,ci30701759,2016-03-10T23:06:41.396Z,"8km ESE of Ocotillo, CA",earthquake,0.43,0.78,0.11,47,reviewed,ci,ci
2010-04-07T05:27:41.380Z,32.7315,-115.913,1.692,3.58,ml,39,95,0.04212,0.22,ci,ci14623820,2016-03-10T08:54:12.083Z,"8km E of Ocotillo, CA",earthquake,0.37,0.66,0.169,188,reviewed,ci,ci
2010-04-07T05:27:08.510Z,32.5731667,-115.7508333,4.573,2.64,ml,9,275,0.0787,0.21,ci,ci10199650,2016-03-10T02:53:09.815Z,"16km W of Progreso, B.C., MX",earthquake,1.88,0.76,0.055,5,reviewed,ci,ci
2010-04-07T05:25:32.000Z,32.7185,-115.9118333,1.952,3.83,ml,59,75,0.03056,0.25,ci,ci14623812,2016-03-10T04:24:43.647Z,"8km ESE of Ocotillo, CA",earthquake,0.3,0.53,0.164,203,reviewed,ci,ci
2010-04-07T05:23:39.970Z,32.7213333,-115.8955,6.042,2.73,ml,26,82,0.04099,0.27,ci,ci30469759,2016-03-10T10:23:57.224Z,"9km E of Ocotillo, CA",earthquake,0.44,0.9,0.089,17,reviewed,ci,ci
2010-04-07T05:21:41.570Z,32.7116667,-115.8923333,7.263,4.28,ml,18,132,0.03682,0.21,ci,ci30461759,2016-03-10T13:21:05.226Z,"10km ESE of Ocotillo, CA",earthquake,0.81,1.3,0.121,70,reviewed,ci,ci
2010-04-07T05:21:25.940Z,32.7335,-115.9045,1.947,4.27,ml,50,103,0.0467,0.22,ci,ci14623804,2022-08-06T01:13:58.707Z,"8km E of Ocotillo, CA",earthquake,0.31,0.51,0.131,68,reviewed,ci,ci
2010-04-07T05:21:13.070Z,32.6728333,-115.827,4.093,2.56,ml,32,148,0.08451,0.23,ci,ci14623796,2016-03-10T02:53:08.538Z,"17km ESE of Ocotillo, CA",earthquake,0.52,0.41,0.077,11,reviewed,ci,ci
2010-04-07T05:20:19.070Z,32.3423333,-115.4076667,14.997,2.53,ml,16,233,0.2903,0.12,ci,ci14623772,2016-03-10T23:06:39.278Z,"20km W of Delta, B.C., MX",earthquake,1.55,16.27,0.219,18,reviewed,ci,ci
2010-04-07T05:17:17.410Z,32.1685,-115.2048333,9.977,2.78,ml,12,255,0.506,0.17,ci,ci14623780,2016-03-10T14:48:10.399Z,"7km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.48,31.61,0.181,9,reviewed,ci,ci
2010-04-07T05:16:12.020Z,32.6558333,-115.8186667,9.573,2.52,ml,34,171,0.07812,0.28,ci,ci14623756,2016-03-10T10:23:56.056Z,"19km ESE of Ocotillo, CA",earthquake,0.63,1.09,0.153,72,reviewed,ci,ci
2010-04-07T05:04:50.370Z,31.9731667,-115.0063333,9.971,2.91,ml,4,321,0.6946,0.17,ci,ci10199490,2016-03-10T11:51:24.405Z,"24km S of Estacion Coahuila, B.C., MX",earthquake,2.43,31.61,0.155,5,reviewed,ci,ci
2010-04-07T05:03:06.380Z,32.2195,-115.3555,9.993,3.4,ml,16,249,0.4183,0.2,ci,ci14623708,2016-03-10T04:24:40.191Z,"18km W of Alberto Oviedo Mota, B.C., MX",earthquake,1.45,31.61,0.231,47,reviewed,ci,ci
2010-04-07T04:23:45.470Z,31.9951667,-115.0411667,9.977,4.36,ml,8,276,0.6936,0.14,ci,ci14623588,2016-03-10T11:51:23.075Z,"22km S of Estacion Coahuila, B.C., MX",earthquake,1.75,31.61,0.19,91,reviewed,ci,ci
2010-04-07T04:19:21.120Z,32.1541667,-115.222,9.977,2.87,ml,8,256,0.5134,0.19,ci,ci10199278,2016-03-10T08:54:06.747Z,"10km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.75,31.61,0.272,12,reviewed,ci,ci
2010-04-07T04:19:04.770Z,32.315,-115.3576667,6.953,2.73,ml,7,235,0.3249,0.24,ci,ci10199282,2016-03-10T13:21:00.113Z,"16km WSW of Delta, B.C., MX",earthquake,3.7,31.61,0.128,3,reviewed,ci,ci
2010-04-07T04:18:34.310Z,32.7226667,-115.8816667,3.382,3.02,ml,48,86,0.05053,0.18,ci,ci14623572,2016-03-10T23:06:37.984Z,"10km E of Ocotillo, CA",earthquake,0.26,0.67,0.138,137,reviewed,ci,ci
2010-04-07T04:16:12.470Z,32.178,-115.2981667,9.993,3.34,ml,13,253,0.4699,0.18,ci,ci14623556,2016-03-10T14:48:06.097Z,"13km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.36,31.61,0.226,57,reviewed,ci,ci
2010-04-07T03:58:22.390Z,32.1811667,-115.3095,9.993,2.77,ml,14,254,0.4643,0.21,ci,ci14623484,2016-03-10T16:26:37.926Z,"14km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.07,31.61,0.251,72,reviewed,ci,ci
2010-04-07T03:54:30.690Z,32.23,-115.3701667,9.993,2.73,ml,13,280,0.4058,0.14,ci,ci14623460,2016-03-10T16:26:35.309Z,"19km W of Alberto Oviedo Mota, B.C., MX",earthquake,0.88,31.61,0.18,64,reviewed,ci,ci
2010-04-07T03:47:21.320Z,32.663,-115.8013333,7.933,2.88,ml,31,160,0.06468,0.25,ci,ci14623436,2016-03-10T01:25:45.613Z,"20km ESE of Ocotillo, CA",earthquake,0.48,1.19,0.218,120,reviewed,ci,ci
2010-04-07T03:46:09.110Z,32.3375,-115.5738333,6.573,2.5,ml,16,233,0.3109,0.24,ci,ci14623428,2016-03-10T11:51:18.908Z,"27km S of Progreso, B.C., MX",earthquake,1.09,18.92,0.175,36,reviewed,ci,ci
2010-04-07T03:37:47.030Z,32.6331667,-115.7473333,4.723,3.57,ml,32,179,0.02392,0.2,ci,ci14623396,2022-08-06T01:11:45.935Z,"16km WNW of Progreso, B.C., MX",earthquake,0.66,0.45,0.183,180,reviewed,ci,ci
2010-04-07T03:36:15.910Z,32.1045,-115.2376667,9.977,3.54,ml,16,262,0.5552,0.2,ci,ci14623388,2021-03-10T00:08:29.649Z,"15km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.69,31.61,0.234,147,reviewed,ci,ci
2010-04-07T03:31:55.080Z,32.16,-115.2978333,9.993,3.6,ml,12,256,0.4873,0.16,ci,ci14623372,2016-03-10T10:23:51.113Z,"14km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.23,31.61,0.211,149,reviewed,ci,ci
2010-04-07T03:29:05.210Z,32.1595,-115.2495,9.993,2.52,ml,11,255,0.5001,0.25,ci,ci14623348,2016-03-10T07:26:44.253Z,"11km SW of Alberto Oviedo Mota, B.C., MX",earthquake,1.98,31.61,0.212,20,reviewed,ci,ci
2010-04-07T02:52:03.040Z,32.1646667,-115.2528333,9.987,2.78,ml,11,255,0.616,0.15,ci,ci10198750,2016-03-10T04:24:35.115Z,"10km SW of Alberto Oviedo Mota, B.C., MX",earthquake,1.62,31.61,0.199,8,reviewed,ci,ci
2010-04-07T02:50:56.890Z,32.1956667,-115.324,9.997,2.82,ml,12,251,0.4473,0.19,ci,ci14623180,2016-03-10T11:51:13.784Z,"15km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.43,31.61,0.212,80,reviewed,ci,ci
2010-04-07T02:47:30.770Z,32.6333333,-115.7316667,4.215,2.53,ml,11,220,0.01656,0.17,ci,ci30549759,2016-03-10T01:25:42.617Z,"15km WNW of Progreso, B.C., MX",earthquake,0.8,1.23,0.13,57,reviewed,ci,ci
2010-04-07T02:47:16.250Z,32.6448333,-115.7171667,9.653,2.91,ml,27,190,0.008973,0.17,ci,ci14623172,2016-03-10T13:20:51.809Z,"14km WNW of Progreso, B.C., MX",earthquake,0.63,0.58,0.243,98,reviewed,ci,ci
2010-04-07T02:42:19.830Z,32.274,-115.3428333,1.653,2.5,ml,14,241,0.3676,0.14,ci,ci14623156,2016-03-10T23:06:27.110Z,"17km WSW of Delta, B.C., MX",earthquake,1.8,3.96,0.205,51,reviewed,ci,ci
2010-04-07T02:30:46.980Z,32.6061667,-115.77,4.463,3.12,ml,34,193,0.05663,0.21,ci,ci14623108,2022-08-06T01:12:48.788Z,"18km W of Progreso, B.C., MX",earthquake,0.6,0.4,0.165,147,reviewed,ci,ci
2010-04-07T02:15:39.250Z,32.1461667,-115.1048333,9.534,3.23,ml,12,259,0.4965,0.23,ci,ci37010487,2016-03-10T19:41:52.371Z,"11km SE of Alberto Oviedo Mota, B.C., MX",earthquake,3.47,31.61,0.195,65,reviewed,ci,ci
2010-04-07T02:14:59.480Z,32.0953333,-115.0895,9.985,3.18,ml,9,265,0.6155,0.28,ci,ci14623076,2016-03-10T08:53:53.556Z,"14km SW of Estacion Coahuila, B.C., MX",earthquake,3.04,31.61,0.244,13,reviewed,ci,ci
2010-04-07T01:59:56.640Z,32.6018333,-115.7698333,5.093,2.63,ml,32,193,0.0599,0.25,ci,ci14623012,2016-03-10T01:25:36.957Z,"18km W of Progreso, B.C., MX",earthquake,0.76,0.51,0.189,35,reviewed,ci,ci
2010-04-07T01:49:29.010Z,32.1761667,-115.2091667,9.986,2.91,ml,7,254,0.5925,0.28,ci,ci30525759,2016-03-10T14:47:56.057Z,"7km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,3.11,31.61,0.141,11,reviewed,ci,ci
2010-04-07T01:48:59.050Z,32.1545,-115.202,9.986,3.06,ml,12,257,0.6112,0.3,ci,ci14622956,2016-03-10T13:20:44.084Z,"9km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.16,31.61,0.16,17,reviewed,ci,ci
2010-04-07T01:43:50.120Z,32.109,-115.1961667,9.526,3.22,ml,13,262,0.5203,0.25,ci,ci14622932,2016-03-10T23:06:18.019Z,"13km S of Alberto Oviedo Mota, B.C., MX",earthquake,1.97,31.61,0.246,123,reviewed,ci,ci
2010-04-07T01:38:15.690Z,32.6808333,-115.7815,4.163,2.81,ml,32,132,0.05611,0.19,ci,ci14622908,2016-03-10T19:41:50.051Z,"21km ESE of Ocotillo, CA",earthquake,0.4,0.68,0.221,110,reviewed,ci,ci
